ISO,Date,Temperature_Weighted_Daily_Average,Humidity_Weighted_Daily_Average,SW_Weighted_Daily_Average
UKR,2020-03-22,2.4601686683445187,0.003883884468723664,66.19990612425475
UKR,2020-03-23,-0.2574599614566166,0.0022446505080392963,142.45500370642148
UKR,2020-03-24,-0.3003127946359328,0.002056068490442243,171.15787612289267
UKR,2020-03-25,2.3899293403384876,0.0024167059040520237,184.92923492216875
UKR,2020-03-26,5.43740042633941,0.002964305924777398,187.75383239435874
UKR,2020-03-27,8.429632078488726,0.0034379221504299167,170.11619761164476
UKR,2020-03-28,9.841799219198656,0.003791121451963942,159.63675331482904
UKR,2020-03-29,9.466366768476597,0.004284855398781245,149.35998511788597
UKR,2020-03-30,7.509965711385644,0.004224606017027052,144.07841746969095
UKR,2020-03-31,2.5697856550969917,0.0025999173052530127,179.3252739563807
UKR,2020-04-01,1.8886227445554626,0.0022264546904584227,179.14340166419507
UKR,2020-04-02,4.378217552047863,0.002596362372984472,199.63077474354102
UKR,2020-04-03,6.715076849726824,0.00303075849075133,216.37818450019282
UKR,2020-04-04,7.55558767726233,0.0034001450945787565,190.5315988170847
UKR,2020-04-05,6.719547207450613,0.002730179955481651,213.5972719835691
UKR,2020-04-06,6.853999343997885,0.0029386814423906877,224.30814683266576
UKR,2020-04-07,8.43658803736865,0.0033659641496164364,217.03228571621153
UKR,2020-04-08,10.092099618719866,0.0037656481385107787,224.98058439689666
UKR,2020-04-09,11.174650475315142,0.004760565860036499,222.0617118288397
UKR,2020-04-10,10.400656160534817,0.004440152650366995,186.281698722279
UKR,2020-04-11,7.513770468614378,0.0032897756291215136,174.73387178379164
UKR,2020-04-12,6.570809803897255,0.0030016835958226436,223.15117151970964
UKR,2020-04-13,10.361046487414255,0.003966808679175199,219.3872037006132
UKR,2020-04-14,7.61100150572459,0.004479993625978952,135.93329350809907
UKR,2020-04-15,5.636194124247537,0.0035385531836829736,146.7708949774628
UKR,2020-04-16,10.366052739783425,0.004382944508670484,186.23803341371658
UKR,2020-04-17,10.27859628051153,0.004325644845694252,197.0466594397328
UKR,2020-04-18,8.205928613205899,0.003521480555913691,207.99638655774464
UKR,2020-04-19,8.400275297171948,0.003528746613478542,176.32625069620377
UKR,2020-04-20,7.070181438790888,0.0035004145654892547,170.14325738984613
UKR,2020-04-21,6.647336824491596,0.0033915792628543616,161.65943403426238
UKR,2020-04-22,8.062914320067469,0.003689233680218695,167.54178327116102
UKR,2020-04-23,10.040604435384644,0.0037850237499050007,234.5946998458193
UKR,2020-04-24,12.510623476975583,0.004310596695227792,212.83931976609298
UKR,2020-04-25,12.634609633735982,0.005100307473942668,185.341976627577
UKR,2020-04-26,9.49244680222168,0.00506362974517084,144.64673391923807
UKR,2020-04-27,9.086782749945817,0.0042588432773474,159.8415121626798
UKR,2020-04-28,11.819880685237266,0.004583530682690484,210.673429974001
UKR,2020-04-29,14.074253465294154,0.005432426472833158,220.70897999908422
UKR,2020-04-30,14.15984953320583,0.00675381741693947,214.06141433183987
UKR,2020-05-01,14.261974081521844,0.007249097551247153,199.29602118747653
UKR,2020-05-02,15.860310835072388,0.007712852081952174,204.28380356452035
UKR,2020-05-03,15.155830900234596,0.008281447604228402,175.22187124052408
UKR,2020-05-04,15.125067830910597,0.008800088724187789,180.40419626896082
UKR,2020-05-05,14.128132684448234,0.008435513947469346,162.16513181621474
UKR,2020-05-06,11.99670198614439,0.007251848650443161,155.58853013234764
UKR,2020-05-07,10.46153266440356,0.006010689401086086,150.78564103330478
UKR,2020-05-08,10.55711045950323,0.005659167535598337,171.6020436468902
UKR,2020-05-09,11.490680686385838,0.005754391864157049,166.51634651136456
UKR,2020-05-10,14.173647201021717,0.00625590794705104,197.4047195805932
UKR,2020-05-11,17.659948835214024,0.007154999700922984,236.23842898211066
UKR,2020-05-12,14.155791353795825,0.006554594247243169,185.85026415928442
UKR,2020-05-13,9.75175827211183,0.0041870879521934265,254.32062717748389
UKR,2020-05-14,11.877629992344682,0.006254460604310313,167.99548064627902
UKR,2020-05-15,12.222153286101975,0.006067621206504482,209.36185779221123
UKR,2020-05-16,11.911647434425442,0.005931852922491025,184.43229323438865
UKR,2020-05-17,13.026341044158013,0.006344553776005758,169.71039166102705
SEN,2020-01-01,25.25608400367622,0.0071552964367955375,168.8801702881942
SEN,2020-01-02,24.482678935483886,0.006923954224993495,160.32798104005158
SEN,2020-01-03,24.627103196070312,0.007223324493426507,133.45588343386166
SEN,2020-01-04,24.078791766918712,0.006597172910293071,176.09249262004252
SEN,2020-01-05,22.67206879298992,0.006658817040637296,189.44919432730734
SEN,2020-01-06,22.11161027839423,0.00681224516773475,195.60276729871916
SEN,2020-01-07,21.80558946729536,0.006433301046886421,190.289140007672
SEN,2020-01-08,21.674609661492024,0.006630437318894913,188.77432429415714
SEN,2020-01-09,21.89417620143824,0.006090479998332007,187.23082759768928
SEN,2020-01-10,21.55469450048874,0.006066268521437095,198.12552957202104
SEN,2020-01-11,21.776285983460035,0.00680446468521714,186.5926177070605
SEN,2020-01-12,22.460787314738734,0.007654080079024536,172.02750581891584
SEN,2020-01-13,22.047035317296118,0.007277148651828167,209.45913905732175
SEN,2020-01-14,22.16899806089065,0.0070336044303674124,189.26871461707745
SEN,2020-01-15,22.731014703097905,0.0077333318536795,156.97028738483593
SEN,2020-01-16,23.11180666931226,0.007787763436300213,205.6148585198436
SEN,2020-01-17,23.489842995448175,0.007551858751109463,188.16194405500963
SEN,2020-01-18,23.90963787924984,0.0075689166277615036,193.08106666926577
SEN,2020-01-19,24.059621050216606,0.008147003827581973,201.2151982044308
SEN,2020-01-20,23.404052878791745,0.009754585427444932,178.60723499807258
SEN,2020-01-21,23.28281972152545,0.0108440829216583,142.89537267573417
SEN,2020-01-22,23.682887806635033,0.010528474901563799,116.45903736288709
SEN,2020-01-23,23.762104138341073,0.011226437172766085,82.33830482175063
SEN,2020-01-24,24.912895509244116,0.010771448907846086,193.66136139378963
SEN,2020-01-25,25.74126583597533,0.010339126833376719,176.29391034728278
SEN,2020-01-26,25.51633739095428,0.009625127796899818,192.38079431372807
SEN,2020-01-27,25.034062835636092,0.00913979136515345,210.48770850229488
SEN,2020-01-28,23.94266119773255,0.01035089757870412,206.15851184204664
SEN,2020-01-29,24.31014367824335,0.010176971135976461,210.10973721723778
SEN,2020-01-30,25.344149774014202,0.009112350066614311,213.01856312417203
SEN,2020-01-31,26.167988959502484,0.00843946166962096,221.6629916437277
SEN,2020-02-01,24.795130014177037,0.009251163967525403,228.31159856915303
SEN,2020-02-02,24.171626942231082,0.011499603197477563,204.0792412457916
SEN,2020-02-03,24.12739404251316,0.012767031701629199,202.37444755519292
SEN,2020-02-04,24.796749532007546,0.012306143418400058,200.01259086582152
SEN,2020-02-05,25.35621298669604,0.009293901352216674,236.59155823632364
SEN,2020-02-06,25.113722290760226,0.008742620930579871,232.01038240669382
SEN,2020-02-07,25.31034251697399,0.008890974043097938,232.4954816009439
SEN,2020-02-08,25.744161002799068,0.008031423040049009,228.84228173738288
SEN,2020-02-09,25.161037924258373,0.008737404061542,232.04909629579294
SEN,2020-02-10,24.859728675587643,0.008939040037904054,228.10598992618839
SEN,2020-02-11,25.045610746840392,0.009070385597902875,231.9476134818782
SEN,2020-02-12,25.076855430265116,0.010392250512717376,222.5467160024217
SEN,2020-02-13,26.201130095057636,0.010147591294962684,213.52415554085218
SEN,2020-02-14,26.169574593519314,0.009322868276396246,212.5662604715155
SEN,2020-02-15,26.686561980716004,0.009096007777578111,196.05235242026342
SEN,2020-02-16,25.609591211765174,0.010041311046491511,198.74886102239194
SEN,2020-02-17,26.426339235989214,0.010383012710713364,202.72693615774867
SEN,2020-02-18,27.252454732420844,0.008913658223371056,223.04490518685017
SEN,2020-02-19,25.978355079728672,0.010325156425713732,228.7346518544691
SEN,2020-02-20,25.586458471942823,0.011473044069725536,207.07646519981307
SEN,2020-02-21,24.928770908503154,0.012435793502486234,226.65918229271423
SEN,2020-02-22,23.801902370469712,0.01286948700685883,223.51867795317543
SEN,2020-02-23,22.97182106078505,0.01290328749057874,156.94847977306247
SEN,2020-02-24,24.798726290796935,0.011775858513235192,163.78110819630658
SEN,2020-02-25,26.8354671297255,0.009383620458957976,213.61081257705075
SEN,2020-02-26,27.43298921816845,0.008701724142846923,218.0388783963349
SEN,2020-02-27,26.222867922033487,0.008797028667149834,234.86024968628843
SEN,2020-02-28,25.485498239302117,0.009165280973035825,248.56728101314857
SEN,2020-02-29,25.43881749848971,0.00971867434707439,243.86583606511445
SEN,2020-03-01,25.50192610232729,0.009738284571580606,239.82601779547164
SEN,2020-03-02,25.820414143155425,0.009232004386352488,243.81808173517013
