Date,Age,Sex,deaths_new,ISO
2020-06-02,80-89,f,13.0,FRA
2020-06-02,80-89,m,13.0,FRA
2020-06-02,90+,b,16.0,FRA
2020-06-02,90+,f,11.0,FRA
2020-06-02,90+,m,5.0,FRA
2020-06-03,0-9,b,0.0,FRA
2020-06-03,0-9,f,0.0,FRA
2020-06-03,0-9,m,0.0,FRA
2020-06-03,10-19,b,0.0,FRA
2020-06-03,10-19,f,0.0,FRA
2020-06-03,10-19,m,0.0,FRA
2020-06-03,20-29,b,0.0,FRA
2020-06-03,20-29,f,0.0,FRA
2020-06-03,20-29,m,0.0,FRA
2020-06-03,30-39,b,0.0,FRA
2020-06-03,30-39,f,0.0,FRA
2020-06-03,30-39,m,0.0,FRA
2020-06-03,40-49,b,1.0,FRA
2020-06-03,40-49,f,1.0,FRA
2020-06-03,40-49,m,0.0,FRA
2020-06-03,50-59,b,3.0,FRA
2020-06-03,50-59,f,1.0,FRA
2020-06-03,50-59,m,2.0,FRA
2020-06-03,60-69,b,3.0,FRA
2020-06-03,60-69,f,2.0,FRA
2020-06-03,60-69,m,1.0,FRA
2020-06-03,70-79,b,22.0,FRA
2020-06-03,70-79,f,7.0,FRA
2020-06-03,70-79,m,15.0,FRA
2020-06-03,80-89,b,26.0,FRA
2020-06-03,80-89,f,13.0,FRA
2020-06-03,80-89,m,13.0,FRA
2020-06-03,90+,b,25.0,FRA
2020-06-03,90+,f,17.0,FRA
2020-06-03,90+,m,8.0,FRA
2020-06-04,0-9,b,0.0,FRA
2020-06-04,0-9,f,0.0,FRA
2020-06-04,0-9,m,0.0,FRA
2020-06-04,10-19,b,0.0,FRA
2020-06-04,10-19,f,0.0,FRA
2020-06-04,10-19,m,0.0,FRA
2020-06-04,20-29,b,0.0,FRA
2020-06-04,20-29,f,0.0,FRA
2020-06-04,20-29,m,0.0,FRA
2020-06-04,30-39,b,1.0,FRA
2020-06-04,30-39,f,0.0,FRA
2020-06-04,30-39,m,1.0,FRA
2020-06-04,40-49,b,0.0,FRA
2020-06-04,40-49,f,0.0,FRA
2020-06-04,40-49,m,0.0,FRA
2020-06-04,50-59,b,1.0,FRA
2020-06-04,50-59,f,1.0,FRA
2020-06-04,50-59,m,0.0,FRA
2020-06-04,60-69,b,3.0,FRA
2020-06-04,60-69,f,1.0,FRA
2020-06-04,60-69,m,2.0,FRA
2020-06-04,70-79,b,11.0,FRA
2020-06-04,70-79,f,2.0,FRA
2020-06-04,70-79,m,9.0,FRA
2020-06-04,80-89,b,15.0,FRA
2020-06-04,80-89,f,8.0,FRA
2020-06-04,80-89,m,7.0,FRA
2020-06-04,90+,b,13.0,FRA
2020-06-04,90+,f,9.0,FRA
2020-06-04,90+,m,4.0,FRA
2020-06-05,0-9,b,0.0,FRA
2020-06-05,0-9,f,0.0,FRA
2020-06-05,0-9,m,0.0,FRA
2020-06-05,10-19,b,0.0,FRA
2020-06-05,10-19,f,0.0,FRA
2020-06-05,10-19,m,0.0,FRA
2020-06-05,20-29,b,0.0,FRA
2020-06-05,20-29,f,0.0,FRA
2020-06-05,20-29,m,0.0,FRA
2020-06-05,30-39,b,0.0,FRA
2020-06-05,30-39,f,0.0,FRA
2020-06-05,30-39,m,0.0,FRA
2020-06-05,40-49,b,1.0,FRA
2020-06-05,40-49,f,1.0,FRA
2020-06-05,40-49,m,0.0,FRA
2020-06-05,50-59,b,2.0,FRA
2020-06-05,50-59,f,1.0,FRA
2020-06-05,50-59,m,1.0,FRA
2020-06-05,60-69,b,6.0,FRA
2020-06-05,60-69,f,1.0,FRA
2020-06-05,60-69,m,5.0,FRA
2020-06-05,70-79,b,8.0,FRA
2020-06-05,70-79,f,2.0,FRA
2020-06-05,70-79,m,6.0,FRA
2020-06-05,80-89,b,20.0,FRA
2020-06-05,80-89,f,10.0,FRA
2020-06-05,80-89,m,10.0,FRA
2020-06-05,90+,b,9.0,FRA
2020-06-05,90+,f,4.0,FRA
2020-06-05,90+,m,4.0,FRA
2020-06-06,0-9,b,0.0,FRA
2020-06-06,0-9,f,0.0,FRA
2020-06-06,0-9,m,0.0,FRA
2020-06-06,10-19,b,0.0,FRA
2020-06-06,10-19,f,0.0,FRA
2020-06-06,10-19,m,0.0,FRA
2020-06-06,20-29,b,0.0,FRA
2020-06-06,20-29,f,0.0,FRA
2020-06-06,20-29,m,0.0,FRA
2020-06-06,30-39,b,0.0,FRA
2020-06-06,30-39,f,0.0,FRA
2020-06-06,30-39,m,0.0,FRA
2020-06-06,40-49,b,0.0,FRA
2020-06-06,40-49,f,0.0,FRA
2020-06-06,40-49,m,0.0,FRA
2020-06-06,50-59,b,4.0,FRA
2020-06-06,50-59,f,3.0,FRA
2020-06-06,50-59,m,1.0,FRA
2020-06-06,60-69,b,2.0,FRA
2020-06-06,60-69,f,2.0,FRA
2020-06-06,60-69,m,0.0,FRA
2020-06-06,70-79,b,6.0,FRA
2020-06-06,70-79,f,2.0,FRA
2020-06-06,70-79,m,4.0,FRA
2020-06-06,80-89,b,9.0,FRA
2020-06-06,80-89,f,7.0,FRA
2020-06-06,80-89,m,2.0,FRA
2020-06-06,90+,b,10.0,FRA
2020-06-06,90+,f,6.0,FRA
2020-06-06,90+,m,4.0,FRA
2020-06-07,0-9,b,0.0,FRA
2020-06-07,0-9,f,0.0,FRA
2020-06-07,0-9,m,0.0,FRA
2020-06-07,10-19,b,0.0,FRA
2020-06-07,10-19,f,0.0,FRA
2020-06-07,10-19,m,0.0,FRA
2020-06-07,20-29,b,0.0,FRA
2020-06-07,20-29,f,0.0,FRA
2020-06-07,20-29,m,0.0,FRA
2020-06-07,30-39,b,0.0,FRA
2020-06-07,30-39,f,0.0,FRA
2020-06-07,30-39,m,0.0,FRA
2020-06-07,40-49,b,1.0,FRA
2020-06-07,40-49,f,0.0,FRA
2020-06-07,40-49,m,1.0,FRA
2020-06-07,50-59,b,0.0,FRA
2020-06-07,50-59,f,0.0,FRA
2020-06-07,50-59,m,0.0,FRA
2020-06-07,60-69,b,2.0,FRA
2020-06-07,60-69,f,1.0,FRA
2020-06-07,60-69,m,1.0,FRA
2020-06-07,70-79,b,4.0,FRA
2020-06-07,70-79,f,1.0,FRA
2020-06-07,70-79,m,3.0,FRA
2020-06-07,80-89,b,3.0,FRA
2020-06-07,80-89,f,1.0,FRA
2020-06-07,80-89,m,2.0,FRA
2020-06-07,90+,b,3.0,FRA
2020-06-07,90+,f,2.0,FRA
2020-06-07,90+,m,1.0,FRA
2020-06-08,0-9,b,0.0,FRA
2020-06-08,0-9,f,0.0,FRA
2020-06-08,0-9,m,0.0,FRA
2020-06-08,10-19,b,0.0,FRA
2020-06-08,10-19,f,0.0,FRA
2020-06-08,10-19,m,0.0,FRA
2020-06-08,20-29,b,0.0,FRA
2020-06-08,20-29,f,0.0,FRA
2020-06-08,20-29,m,0.0,FRA
2020-06-08,30-39,b,0.0,FRA
2020-06-08,30-39,f,0.0,FRA
2020-06-08,30-39,m,0.0,FRA
2020-06-08,40-49,b,3.0,FRA
2020-06-08,40-49,f,0.0,FRA
2020-06-08,40-49,m,3.0,FRA
2020-06-08,50-59,b,3.0,FRA
2020-06-08,50-59,f,3.0,FRA
2020-06-08,50-59,m,0.0,FRA
2020-06-08,60-69,b,6.0,FRA
2020-06-08,60-69,f,1.0,FRA
2020-06-08,60-69,m,5.0,FRA
2020-06-08,70-79,b,15.0,FRA
2020-06-08,70-79,f,4.0,FRA
2020-06-08,70-79,m,11.0,FRA
2020-06-08,80-89,b,16.0,FRA
2020-06-08,80-89,f,5.0,FRA
2020-06-08,80-89,m,11.0,FRA
2020-06-08,90+,b,11.0,FRA
2020-06-08,90+,f,7.0,FRA
2020-06-08,90+,m,4.0,FRA
2020-06-09,0-9,b,0.0,FRA
2020-06-09,0-9,f,0.0,FRA
2020-06-09,0-9,m,0.0,FRA
2020-06-09,10-19,b,0.0,FRA
2020-06-09,10-19,f,0.0,FRA
2020-06-09,10-19,m,0.0,FRA
2020-06-09,20-29,b,0.0,FRA
2020-06-09,20-29,f,0.0,FRA
2020-06-09,20-29,m,0.0,FRA
2020-06-09,30-39,b,1.0,FRA
2020-06-09,30-39,f,0.0,FRA
2020-06-09,30-39,m,1.0,FRA
2020-06-09,40-49,b,0.0,FRA
2020-06-09,40-49,f,0.0,FRA
2020-06-09,40-49,m,0.0,FRA
2020-06-09,50-59,b,5.0,FRA
2020-06-09,50-59,f,1.0,FRA
2020-06-09,50-59,m,4.0,FRA
2020-06-09,60-69,b,7.0,FRA
2020-06-09,60-69,f,3.0,FRA
2020-06-09,60-69,m,4.0,FRA
2020-06-09,70-79,b,13.0,FRA
2020-06-09,70-79,f,3.0,FRA
2020-06-09,70-79,m,10.0,FRA
2020-06-09,80-89,b,16.0,FRA
2020-06-09,80-89,f,10.0,FRA
2020-06-09,80-89,m,6.0,FRA
2020-06-09,90+,b,11.0,FRA
2020-06-09,90+,f,6.0,FRA
2020-06-09,90+,m,5.0,FRA
2020-06-10,0-9,b,0.0,FRA
2020-06-10,0-9,f,0.0,FRA
2020-06-10,0-9,m,0.0,FRA
2020-06-10,10-19,b,0.0,FRA
2020-06-10,10-19,f,0.0,FRA
2020-06-10,10-19,m,0.0,FRA
2020-06-10,20-29,b,0.0,FRA
2020-06-10,20-29,f,0.0,FRA
2020-06-10,20-29,m,0.0,FRA
2020-06-10,30-39,b,0.0,FRA
2020-06-10,30-39,f,0.0,FRA
2020-06-10,30-39,m,0.0,FRA
2020-06-10,40-49,b,1.0,FRA
2020-06-10,40-49,f,1.0,FRA
2020-06-10,40-49,m,0.0,FRA
2020-06-10,50-59,b,2.0,FRA
2020-06-10,50-59,f,1.0,FRA
2020-06-10,50-59,m,1.0,FRA
2020-06-10,60-69,b,2.0,FRA
2020-06-10,60-69,f,0.0,FRA
2020-06-10,60-69,m,2.0,FRA
2020-06-10,70-79,b,5.0,FRA
2020-06-10,70-79,f,1.0,FRA
2020-06-10,70-79,m,4.0,FRA
2020-06-10,80-89,b,6.0,FRA
2020-06-10,80-89,f,5.0,FRA
2020-06-10,80-89,m,1.0,FRA
2020-06-10,90+,b,7.0,FRA
2020-06-10,90+,f,5.0,FRA
2020-06-10,90+,m,2.0,FRA
2020-06-11,0-9,b,0.0,FRA
2020-06-11,0-9,f,0.0,FRA
2020-06-11,0-9,m,0.0,FRA
2020-06-11,10-19,b,0.0,FRA
2020-06-11,10-19,f,0.0,FRA
2020-06-11,10-19,m,0.0,FRA
2020-06-11,20-29,b,0.0,FRA
2020-06-11,20-29,f,0.0,FRA
2020-06-11,20-29,m,0.0,FRA
2020-06-11,30-39,b,0.0,FRA
2020-06-11,30-39,f,0.0,FRA
2020-06-11,30-39,m,0.0,FRA
2020-06-11,40-49,b,0.0,FRA
2020-06-11,40-49,f,0.0,FRA
2020-06-11,40-49,m,0.0,FRA
2020-06-11,50-59,b,3.0,FRA
2020-06-11,50-59,f,2.0,FRA
2020-06-11,50-59,m,1.0,FRA
2020-06-11,60-69,b,7.0,FRA
2020-06-11,60-69,f,5.0,FRA
2020-06-11,60-69,m,2.0,FRA
2020-06-11,70-79,b,6.0,FRA
2020-06-11,70-79,f,2.0,FRA
2020-06-11,70-79,m,5.0,FRA
2020-06-11,80-89,b,3.0,FRA
2020-06-11,80-89,f,0.0,FRA
2020-06-11,80-89,m,3.0,FRA
2020-06-11,90+,b,10.0,FRA
2020-06-11,90+,f,9.0,FRA
2020-06-11,90+,m,1.0,FRA
2020-06-12,0-9,b,0.0,FRA
2020-06-12,0-9,f,0.0,FRA
2020-06-12,0-9,m,0.0,FRA
2020-06-12,10-19,b,0.0,FRA
2020-06-12,10-19,f,0.0,FRA
2020-06-12,10-19,m,0.0,FRA
2020-06-12,20-29,b,0.0,FRA
2020-06-12,20-29,f,0.0,FRA
2020-06-12,20-29,m,0.0,FRA
2020-06-12,30-39,b,0.0,FRA
2020-06-12,30-39,f,0.0,FRA
2020-06-12,30-39,m,0.0,FRA
2020-06-12,40-49,b,0.0,FRA
2020-06-12,40-49,f,0.0,FRA
2020-06-12,40-49,m,0.0,FRA
2020-06-12,50-59,b,4.0,FRA
2020-06-12,50-59,f,2.0,FRA
2020-06-12,50-59,m,2.0,FRA
2020-06-12,60-69,b,3.0,FRA
2020-06-12,60-69,f,1.0,FRA
2020-06-12,60-69,m,2.0,FRA
2020-06-12,70-79,b,3.0,FRA
2020-06-12,70-79,f,1.0,FRA
2020-06-12,70-79,m,2.0,FRA
2020-06-12,80-89,b,12.0,FRA
2020-06-12,80-89,f,6.0,FRA
2020-06-12,80-89,m,6.0,FRA
2020-06-12,90+,b,6.0,FRA
2020-06-12,90+,f,3.0,FRA
2020-06-12,90+,m,3.0,FRA
2020-06-13,0-9,b,0.0,FRA
2020-06-13,0-9,f,0.0,FRA
2020-06-13,0-9,m,0.0,FRA
2020-06-13,10-19,b,0.0,FRA
2020-06-13,10-19,f,0.0,FRA
2020-06-13,10-19,m,0.0,FRA
2020-06-13,20-29,b,0.0,FRA
2020-06-13,20-29,f,0.0,FRA
2020-06-13,20-29,m,0.0,FRA
2020-06-13,30-39,b,0.0,FRA
2020-06-13,30-39,f,0.0,FRA
2020-06-13,30-39,m,0.0,FRA
2020-06-13,40-49,b,1.0,FRA
2020-06-13,40-49,f,1.0,FRA
2020-06-13,40-49,m,0.0,FRA
2020-06-13,50-59,b,3.0,FRA
2020-06-13,50-59,f,1.0,FRA
2020-06-13,50-59,m,2.0,FRA
2020-06-13,60-69,b,3.0,FRA
2020-06-13,60-69,f,1.0,FRA
2020-06-13,60-69,m,2.0,FRA
2020-06-13,70-79,b,5.0,FRA
2020-06-13,70-79,f,1.0,FRA
2020-06-13,70-79,m,4.0,FRA
2020-06-13,80-89,b,7.0,FRA
2020-06-13,80-89,f,2.0,FRA
2020-06-13,80-89,m,5.0,FRA
2020-06-13,90+,b,5.0,FRA
2020-06-13,90+,f,4.0,FRA
2020-06-13,90+,m,1.0,FRA
2020-06-14,0-9,b,0.0,FRA
2020-06-14,0-9,f,0.0,FRA
2020-06-14,0-9,m,0.0,FRA
2020-06-14,10-19,b,0.0,FRA
2020-06-14,10-19,f,0.0,FRA
2020-06-14,10-19,m,0.0,FRA
2020-06-14,20-29,b,0.0,FRA
2020-06-14,20-29,f,0.0,FRA
2020-06-14,20-29,m,0.0,FRA
2020-06-14,30-39,b,0.0,FRA
2020-06-14,30-39,f,0.0,FRA
2020-06-14,30-39,m,0.0,FRA
2020-06-14,40-49,b,0.0,FRA
2020-06-14,40-49,f,0.0,FRA
2020-06-14,40-49,m,0.0,FRA
2020-06-14,50-59,b,0.0,FRA
2020-06-14,50-59,f,0.0,FRA
2020-06-14,50-59,m,0.0,FRA
2020-06-14,60-69,b,0.0,FRA
2020-06-14,60-69,f,0.0,FRA
2020-06-14,60-69,m,0.0,FRA
2020-06-14,70-79,b,2.0,FRA
2020-06-14,70-79,f,1.0,FRA
2020-06-14,70-79,m,1.0,FRA
2020-06-14,80-89,b,3.0,FRA
2020-06-14,80-89,f,2.0,FRA
2020-06-14,80-89,m,1.0,FRA
2020-06-14,90+,b,4.0,FRA
2020-06-14,90+,f,2.0,FRA
2020-06-14,90+,m,2.0,FRA
2020-06-15,0-9,b,0.0,FRA
2020-06-15,0-9,f,0.0,FRA
2020-06-15,0-9,m,0.0,FRA
2020-06-15,10-19,b,0.0,FRA
2020-06-15,10-19,f,0.0,FRA
2020-06-15,10-19,m,0.0,FRA
2020-06-15,20-29,b,0.0,FRA
2020-06-15,20-29,f,0.0,FRA
2020-06-15,20-29,m,0.0,FRA
2020-06-15,30-39,b,0.0,FRA
2020-06-15,30-39,f,0.0,FRA
2020-06-15,30-39,m,0.0,FRA
2020-06-15,40-49,b,0.0,FRA
2020-06-15,40-49,f,0.0,FRA
2020-06-15,40-49,m,0.0,FRA
2020-06-15,50-59,b,3.0,FRA
2020-06-15,50-59,f,0.0,FRA
2020-06-15,50-59,m,3.0,FRA
2020-06-15,60-69,b,8.0,FRA
2020-06-15,60-69,f,2.0,FRA
2020-06-15,60-69,m,6.0,FRA
2020-06-15,70-79,b,7.0,FRA
2020-06-15,70-79,f,2.0,FRA
2020-06-15,70-79,m,5.0,FRA
2020-06-15,80-89,b,5.0,FRA
2020-06-15,80-89,f,2.0,FRA
2020-06-15,80-89,m,3.0,FRA
2020-06-15,90+,b,7.0,FRA
2020-06-15,90+,f,4.0,FRA
2020-06-15,90+,m,3.0,FRA
2020-06-16,0-9,b,0.0,FRA
2020-06-16,0-9,f,0.0,FRA
2020-06-16,0-9,m,0.0,FRA
2020-06-16,10-19,b,0.0,FRA
2020-06-16,10-19,f,0.0,FRA
2020-06-16,10-19,m,0.0,FRA
2020-06-16,20-29,b,0.0,FRA
2020-06-16,20-29,f,0.0,FRA
2020-06-16,20-29,m,0.0,FRA
2020-06-16,30-39,b,0.0,FRA
2020-06-16,30-39,f,0.0,FRA
2020-06-16,30-39,m,0.0,FRA
2020-06-16,40-49,b,0.0,FRA
2020-06-16,40-49,f,0.0,FRA
2020-06-16,40-49,m,0.0,FRA
2020-06-16,50-59,b,2.0,FRA
2020-06-16,50-59,f,1.0,FRA
2020-06-16,50-59,m,1.0,FRA
2020-06-16,60-69,b,7.0,FRA
2020-06-16,60-69,f,2.0,FRA
2020-06-16,60-69,m,4.0,FRA
2020-06-16,70-79,b,3.0,FRA
2020-06-16,70-79,f,0.0,FRA
2020-06-16,70-79,m,4.0,FRA
2020-06-16,80-89,b,17.0,FRA
2020-06-16,80-89,f,4.0,FRA
2020-06-16,80-89,m,13.0,FRA
2020-06-16,90+,b,10.0,FRA
2020-06-16,90+,f,7.0,FRA
2020-06-16,90+,m,3.0,FRA
2020-06-17,0-9,b,0.0,FRA
2020-06-17,0-9,f,0.0,FRA
2020-06-17,0-9,m,0.0,FRA
2020-06-17,10-19,b,0.0,FRA
2020-06-17,10-19,f,0.0,FRA
2020-06-17,10-19,m,0.0,FRA
2020-06-17,20-29,b,0.0,FRA
2020-06-17,20-29,f,0.0,FRA
2020-06-17,20-29,m,0.0,FRA
2020-06-17,30-39,b,1.0,FRA
2020-06-17,30-39,f,0.0,FRA
2020-06-17,30-39,m,1.0,FRA
2020-06-17,40-49,b,0.0,FRA
2020-06-17,40-49,f,0.0,FRA
2020-06-17,40-49,m,0.0,FRA
2020-06-17,50-59,b,3.0,FRA
2020-06-17,50-59,f,0.0,FRA
2020-06-17,50-59,m,3.0,FRA
2020-06-17,60-69,b,0.0,FRA
2020-06-17,60-69,f,0.0,FRA
2020-06-17,60-69,m,0.0,FRA
2020-06-17,70-79,b,7.0,FRA
2020-06-17,70-79,f,1.0,FRA
2020-06-17,70-79,m,6.0,FRA
2020-06-17,80-89,b,11.0,FRA
2020-06-17,80-89,f,5.0,FRA
2020-06-17,80-89,m,6.0,FRA
2020-06-17,90+,b,6.0,FRA
2020-06-17,90+,f,4.0,FRA
2020-06-17,90+,m,2.0,FRA
2020-06-18,0-9,b,0.0,FRA
2020-06-18,0-9,f,0.0,FRA
2020-06-18,0-9,m,0.0,FRA
2020-06-18,10-19,b,0.0,FRA
2020-06-18,10-19,f,0.0,FRA
2020-06-18,10-19,m,0.0,FRA
2020-06-18,20-29,b,0.0,FRA
2020-06-18,20-29,f,0.0,FRA
2020-06-18,20-29,m,0.0,FRA
2020-06-18,30-39,b,0.0,FRA
2020-06-18,30-39,f,0.0,FRA
2020-06-18,30-39,m,0.0,FRA
2020-06-18,40-49,b,2.0,FRA
2020-06-18,40-49,f,1.0,FRA
2020-06-18,40-49,m,1.0,FRA
2020-06-18,50-59,b,3.0,FRA
2020-06-18,50-59,f,1.0,FRA
2020-06-18,50-59,m,2.0,FRA
2020-06-18,60-69,b,2.0,FRA
2020-06-18,60-69,f,0.0,FRA
2020-06-18,60-69,m,2.0,FRA
2020-06-18,70-79,b,9.0,FRA
2020-06-18,70-79,f,3.0,FRA
2020-06-18,70-79,m,6.0,FRA
2020-06-18,80-89,b,6.0,FRA
2020-06-18,80-89,f,1.0,FRA
2020-06-18,80-89,m,5.0,FRA
2020-06-18,90+,b,6.0,FRA
2020-06-18,90+,f,4.0,FRA
2020-06-18,90+,m,2.0,FRA
2020-06-19,0-9,b,0.0,FRA
2020-06-19,0-9,f,0.0,FRA
2020-06-19,0-9,m,0.0,FRA
2020-06-19,10-19,b,0.0,FRA
2020-06-19,10-19,f,0.0,FRA
2020-06-19,10-19,m,0.0,FRA
2020-06-19,20-29,b,0.0,FRA
2020-06-19,20-29,f,0.0,FRA
2020-06-19,20-29,m,0.0,FRA
2020-06-19,30-39,b,0.0,FRA
2020-06-19,30-39,f,0.0,FRA
2020-06-19,30-39,m,0.0,FRA
2020-06-19,40-49,b,0.0,FRA
2020-06-19,40-49,f,0.0,FRA
2020-06-19,40-49,m,0.0,FRA
2020-06-19,50-59,b,1.0,FRA
2020-06-19,50-59,f,0.0,FRA
2020-06-19,50-59,m,0.0,FRA
2020-06-19,60-69,b,3.0,FRA
2020-06-19,60-69,f,2.0,FRA
2020-06-19,60-69,m,1.0,FRA
2020-06-19,70-79,b,2.0,FRA
2020-06-19,70-79,f,1.0,FRA
2020-06-19,70-79,m,1.0,FRA
2020-06-19,80-89,b,4.0,FRA
2020-06-19,80-89,f,2.0,FRA
2020-06-19,80-89,m,2.0,FRA
2020-06-19,90+,b,4.0,FRA
2020-06-19,90+,f,1.0,FRA
2020-06-19,90+,m,2.0,FRA
2020-06-20,0-9,b,0.0,FRA
2020-06-20,0-9,f,0.0,FRA
2020-06-20,0-9,m,0.0,FRA
2020-06-20,10-19,b,0.0,FRA
2020-06-20,10-19,f,0.0,FRA
2020-06-20,10-19,m,0.0,FRA
2020-06-20,20-29,b,0.0,FRA
2020-06-20,20-29,f,0.0,FRA
2020-06-20,20-29,m,0.0,FRA
2020-06-20,30-39,b,1.0,FRA
2020-06-20,30-39,f,0.0,FRA
2020-06-20,30-39,m,1.0,FRA
2020-06-20,40-49,b,1.0,FRA
2020-06-20,40-49,f,1.0,FRA
2020-06-20,40-49,m,0.0,FRA
2020-06-20,50-59,b,0.0,FRA
2020-06-20,50-59,f,0.0,FRA
2020-06-20,50-59,m,0.0,FRA
2020-06-20,60-69,b,2.0,FRA
2020-06-20,60-69,f,0.0,FRA
2020-06-20,60-69,m,2.0,FRA
2020-06-20,70-79,b,2.0,FRA
2020-06-20,70-79,f,0.0,FRA
2020-06-20,70-79,m,3.0,FRA
2020-06-20,80-89,b,7.0,FRA
2020-06-20,80-89,f,1.0,FRA
2020-06-20,80-89,m,6.0,FRA
2020-06-20,90+,b,3.0,FRA
2020-06-20,90+,f,3.0,FRA
2020-06-20,90+,m,0.0,FRA
2020-06-21,0-9,b,0.0,FRA
2020-06-21,0-9,f,0.0,FRA
2020-06-21,0-9,m,0.0,FRA
2020-06-21,10-19,b,0.0,FRA
2020-06-21,10-19,f,0.0,FRA
2020-06-21,10-19,m,0.0,FRA
2020-06-21,20-29,b,0.0,FRA
2020-06-21,20-29,f,0.0,FRA
2020-06-21,20-29,m,0.0,FRA
2020-06-21,30-39,b,0.0,FRA
2020-06-21,30-39,f,0.0,FRA
2020-06-21,30-39,m,0.0,FRA
2020-06-21,40-49,b,0.0,FRA
2020-06-21,40-49,f,0.0,FRA
2020-06-21,40-49,m,0.0,FRA
2020-06-21,50-59,b,1.0,FRA
2020-06-21,50-59,f,0.0,FRA
2020-06-21,50-59,m,1.0,FRA
2020-06-21,60-69,b,0.0,FRA
2020-06-21,60-69,f,0.0,FRA
2020-06-21,60-69,m,0.0,FRA
2020-06-21,70-79,b,3.0,FRA
2020-06-21,70-79,f,2.0,FRA
2020-06-21,70-79,m,1.0,FRA
2020-06-21,80-89,b,0.0,FRA
2020-06-21,80-89,f,0.0,FRA
2020-06-21,80-89,m,0.0,FRA
2020-06-21,90+,b,3.0,FRA
2020-06-21,90+,f,3.0,FRA
2020-06-21,90+,m,0.0,FRA
2020-06-22,0-9,b,0.0,FRA
2020-06-22,0-9,f,0.0,FRA
2020-06-22,0-9,m,0.0,FRA
2020-06-22,10-19,b,0.0,FRA
2020-06-22,10-19,f,0.0,FRA
2020-06-22,10-19,m,0.0,FRA
2020-06-22,20-29,b,0.0,FRA
2020-06-22,20-29,f,0.0,FRA
2020-06-22,20-29,m,0.0,FRA
2020-06-22,30-39,b,1.0,FRA
2020-06-22,30-39,f,1.0,FRA
2020-06-22,30-39,m,0.0,FRA
2020-06-22,40-49,b,0.0,FRA
2020-06-22,40-49,f,0.0,FRA
2020-06-22,40-49,m,0.0,FRA
2020-06-22,50-59,b,1.0,FRA
2020-06-22,50-59,f,0.0,FRA
2020-06-22,50-59,m,1.0,FRA
2020-06-22,60-69,b,2.0,FRA
2020-06-22,60-69,f,1.0,FRA
2020-06-22,60-69,m,1.0,FRA
2020-06-22,70-79,b,4.0,FRA
2020-06-22,70-79,f,3.0,FRA
2020-06-22,70-79,m,1.0,FRA
2020-06-22,80-89,b,11.0,FRA
2020-06-22,80-89,f,3.0,FRA
2020-06-22,80-89,m,8.0,FRA
2020-06-22,90+,b,4.0,FRA
2020-06-22,90+,f,3.0,FRA
2020-06-22,90+,m,1.0,FRA
2020-06-23,0-9,b,0.0,FRA
2020-06-23,0-9,f,0.0,FRA
2020-06-23,0-9,m,0.0,FRA
2020-06-23,10-19,b,0.0,FRA
2020-06-23,10-19,f,0.0,FRA
2020-06-23,10-19,m,0.0,FRA
2020-06-23,20-29,b,0.0,FRA
2020-06-23,20-29,f,0.0,FRA
2020-06-23,20-29,m,0.0,FRA
2020-06-23,30-39,b,0.0,FRA
2020-06-23,30-39,f,0.0,FRA
2020-06-23,30-39,m,0.0,FRA
2020-06-23,40-49,b,0.0,FRA
2020-06-23,40-49,f,0.0,FRA
2020-06-23,40-49,m,0.0,FRA
2020-06-23,50-59,b,1.0,FRA
2020-06-23,50-59,f,1.0,FRA
2020-06-23,50-59,m,0.0,FRA
2020-06-23,60-69,b,3.0,FRA
2020-06-23,60-69,f,1.0,FRA
2020-06-23,60-69,m,2.0,FRA
2020-06-23,70-79,b,8.0,FRA
2020-06-23,70-79,f,2.0,FRA
2020-06-23,70-79,m,5.0,FRA
2020-06-23,80-89,b,8.0,FRA
2020-06-23,80-89,f,3.0,FRA
2020-06-23,80-89,m,5.0,FRA
2020-06-23,90+,b,6.0,FRA
2020-06-23,90+,f,2.0,FRA
2020-06-23,90+,m,4.0,FRA
2020-06-24,0-9,b,0.0,FRA
2020-06-24,0-9,f,0.0,FRA
2020-06-24,0-9,m,0.0,FRA
2020-06-24,10-19,b,0.0,FRA
2020-06-24,10-19,f,0.0,FRA
2020-06-24,10-19,m,0.0,FRA
2020-06-24,20-29,b,0.0,FRA
2020-06-24,20-29,f,0.0,FRA
2020-06-24,20-29,m,0.0,FRA
2020-06-24,30-39,b,1.0,FRA
2020-06-24,30-39,f,0.0,FRA
2020-06-24,30-39,m,1.0,FRA
2020-06-24,40-49,b,0.0,FRA
2020-06-24,40-49,f,0.0,FRA
2020-06-24,40-49,m,0.0,FRA
2020-06-24,50-59,b,2.0,FRA
2020-06-24,50-59,f,2.0,FRA
2020-06-24,50-59,m,0.0,FRA
2020-06-24,60-69,b,3.0,FRA
2020-06-24,60-69,f,1.0,FRA
2020-06-24,60-69,m,2.0,FRA
2020-06-24,70-79,b,0.0,FRA
2020-06-24,70-79,f,0.0,FRA
2020-06-24,70-79,m,0.0,FRA
2020-06-24,80-89,b,3.0,FRA
2020-06-24,80-89,f,0.0,FRA
2020-06-24,80-89,m,3.0,FRA
2020-06-24,90+,b,3.0,FRA
2020-06-24,90+,f,3.0,FRA
2020-06-24,90+,m,1.0,FRA
2020-06-25,0-9,b,0.0,FRA
2020-06-25,0-9,f,0.0,FRA
2020-06-25,0-9,m,0.0,FRA
2020-06-25,10-19,b,0.0,FRA
